"Harvard Univ, Sch Engn & Appl Sci, Dept Phys, Engn & Sci Lab, Cambridge, MA 02138 USA;",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Univ Buenos Aires, CONICET, Dept Cienicas Geol, RA-1424 Buenos Aires, DF, Argentina",grid.7345.5,"University of Buenos Aires","Buenos Aires","","ARGENTINA"
"Lehigh Univ, Dept Mat Sci & Engn, Mech Behav Lab, Bethlehem, PA 18015 USA",grid.259029.5,"Lehigh University","Bethlehem","Pennsylvania","UNITED STATES"
"Univ Tubingen, Inst Organ Chem, D-72076 Tubingen, Germany",grid.10392.39,"University of Tübingen","Tübingen","","GERMANY"
"Case Western Reserve Univ, Dept Anthropol, Cleveland, OH 44106 USA;",grid.67105.35,"Case Western Reserve University","Cleveland","Ohio","UNITED STATES"
"McMaster Univ, Dept Comp & Software, Hamilton, ON L8S 4L7, Canada;",grid.25073.33,"McMaster University","Hamilton","Ontario","CANADA"
"Univ Amsterdam, Dept Math, NL-1018 TV Amsterdam, Netherlands",grid.7177.6,"University of Amsterdam","Amsterdam","Noord-Holland","NETHERLANDS"
"Cornell Univ, Sibley Sch Mech & Aerosp Engn, Ithaca, NY USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Lehigh Univ, Dept Chem Engn & Bioengn Program, Bethlehem, PA 18015 USA;",grid.259029.5,"Lehigh University","Bethlehem","Pennsylvania","UNITED STATES"
"Univ Tokyo, Dept Adv Mat Sci, Chiba 2778561, Japan",grid.26999.3d,"University of Tokyo","Tokyo","","JAPAN"
"Cornell Univ, Operat Res & Informat Engn, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Canterbury, Christchurch 8140, New Zealand;",grid.21006.35,"University of Canterbury","Christchurch","","NEW ZEALAND"
"Cornell Univ, Natl Nanofabricat Facil, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Meinig Sch Biomed Engn, 219 Upson Hall, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cleveland Clin, Dept Neurosci, Cleveland, OH 44106 USA;",grid.239578.2,"Cleveland Clinic","Cleveland","Ohio","UNITED STATES"
"Northwestern Univ, Dept Pathol, Feinberg Sch Med, Chicago, IL 60611 USA;",grid.16753.36,"Northwestern University","Evanston","Illinois","UNITED STATES"
"Univ Warsaw, Inst Geophys, Fac Phys, Warsaw, Poland;",grid.12847.38,"University of Warsaw","Warsaw","","POLAND"
"Univ Oxford, Clarendon Lab, Oxford OX1 3PU, England;",grid.4991.5,"University of Oxford","Oxford","Oxfordshire","UNITED KINGDOM"
"Cornell Univ, Northeast Reg Climate Ctr, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Washington, Dept Math, Seattle, WA 98195 USA;",grid.34477.33,"University of Washington","Seattle","Washington","UNITED STATES"
"Kyoto Univ, Dept Urban Management, Kyoto 6068501, Japan",grid.258799.8,"Kyoto University","Kyoto","","JAPAN"
"Univ Dayton, Dept Phys, Electroopt Program, Dayton, OH 45469 USA;",grid.266231.2,"University of Dayton","Dayton","Ohio","UNITED STATES"
"Univ Liege, Theoret Mat Phys, B-4000 Liege, Belgium;",grid.4861.b,"University of Liège","Liège","","BELGIUM"
"Duke Univ, Dept Biomed Engn, Durham, NC 27708 USA",grid.26009.3d,"Duke University","Durham","North Carolina","UNITED STATES"
"Museum Modern Art, Hist Photog Paper Classificat Challenge, New York, NY USA;",grid.429460.d,"Museum of Modern Art","New York","New York","UNITED STATES"
"Clemson Univ, Clemson MUSC Bioengn Program, Charleston, SC 29425 USA;",grid.26090.3d,"Clemson University","Clemson","South Carolina","UNITED STATES"
"Univ Notre Dame, Dept Chem & Biomol Engn, Notre Dame, IN 46556 USA;",grid.131063.6,"University of Notre Dame","Notre Dame","Indiana","UNITED STATES"
"Joint BioEnergy Inst, Dept Fuel Synth, Emeryville, CA 94608 USA;",grid.451372.6,"Joint BioEnergy Institute","Emeryville","California","UNITED STATES"
"Univ Rochester, Med Ctr, Ctr Musculoskeletal Res, Dept Biomed Engn, Rochester, NY 14642 USA;",grid.16416.34,"University of Rochester","Rochester","New York","UNITED STATES"
"Arizona State Univ, Sch Earth & Space Explorat, Tempe, AZ 85251 USA;",grid.215654.1,"Arizona State University","Tempe","Arizona","UNITED STATES"
"N Carolina State Univ, Dept Stat, Raleigh, NC 27695 USA;",grid.40803.3f,"North Carolina State University","Raleigh","North Carolina","UNITED STATES"
"Harvard Univ, Dept Med, Brigham & Womens Hosp, Sch Med, Cambridge, MA 02139 USA;",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Nagoya Univ, Grad Sch Environm Studies, Nagoya, Aichi 4648601, Japan;",grid.27476.30,"Nagoya University","Nagoya","","JAPAN"
"Cornell Univ, Dept Microbiol, Ithaca, NY USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Bar Ilan Univ, Sch Engn, IL-52900 Ramat Gan, Israel",grid.22098.31,"Bar-Ilan University","Ramat Gan","","ISRAEL"
"Univ Sydney, Sch Aerosp Mech & Mech Engn, Sydney, NSW 2006, Australia",grid.1013.3,"University of Sydney","Sydney","New South Wales","AUSTRALIA"
"Case Western Reserve Univ, Sch Med, Univ Hosp Cleveland, Dept Otolaryngol, Cleveland, OH USA",grid.67105.35,"Case Western Reserve University","Cleveland","Ohio","UNITED STATES"
"Univ Calif San Diego, Dept Chem & Biochem, La Jolla, CA 92093 USA;",grid.266100.3,"University of California, San Diego","San Diego","California","UNITED STATES"
"Cornell Univ, Comp Syst Lab, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Oregon State Univ, Sch Mech Ind & Mfg Engn, Corvallis, OR 97331 USA;",grid.4391.f,"Oregon State University","Corvallis","Oregon","UNITED STATES"
"Univ Minnesota, Dept Chem Engn & Mat Sci, Minneapolis, MN 55455 USA",grid.17635.36,"University of Minnesota","Minneapolis","Minnesota","UNITED STATES"
"Cornell Univ, Dept Earth & Atmospher Sci, Ithaca, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Calif San Diego, Div Biol Sci, Kavli Inst Brain & Mind, Neurobiol Sect, La Jolla, CA 92093 USA;",grid.266100.3,"University of California, San Diego","San Diego","California","UNITED STATES"
"Cornell Univ, KAUST CU Ctr Energy & Sustainabil, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Castilla La Mancha, Ciudad Real 13005, Spain;",grid.8048.4,"University of Castilla-La Mancha","Albacete","","SPAIN"
"Univ Calif San Diego, Dept Mech & Aerosp Engn, La Jolla, CA 92093 USA",grid.266100.3,"University of California, San Diego","San Diego","California","UNITED STATES"
"Cornell Univ, Atkinson Ctr Sustainable Future, Ithaca, NY USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Munster, Max Plank Inst Mol Biomed, D-48149 Munster, Germany;",grid.5949.1,"University of Münster","Münster","","GERMANY"
"Texas Tech Univ, Dept Phys, Lubbock, TX 79409 USA;",grid.468203.b,"Texas Tech University","Houston","Texas","UNITED STATES"
"Univ Texas Austin, Microelect Res Ctr, Dept Elect & Comp Engn, 10100 Burnet Rd, Austin, TX 78758 USA;",grid.89336.37,"University of Texas at Austin","Austin","Texas","UNITED STATES"
"Univ Texas Dallas, Hanson Ctr Space Sci, Richardson, TX 75080 USA;",grid.267323.1,"University of Texas at Dallas","Richardson","Texas","UNITED STATES"
"Univ Rennes 1, CNRS, UMR 6251, Inst Phys Rennes, F-35042 Rennes, France",grid.410368.8,"University of Rennes 1","Rennes","","FRANCE"
"Cornell Univ, Dept Appl & Engn Phys, Ithaca, NY 14850 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Sydney, Childrens Hosp Westmead, Ctr Kidney Res, Sydney, NSW 2006, Australia;",grid.1013.3,"University of Sydney","Sydney","New South Wales","AUSTRALIA"
"Stanford Univ, Dept Chem Engn, Stanford, CA 94305 USA",grid.168010.e,"Stanford University","Stanford","California","UNITED STATES"
"Cornell Univ, Sch Chem & Biomol Engn, Ithaca, NY 14850 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Sibley Sch Mech & Aerosp Engn, New York, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Natl Taiwan Univ, Grad Inst Environm Engn, Taipei 106, Taiwan",grid.19188.39,"National Taiwan University","Taipei","Taipei","TAIWAN"
"Univ Rochester, Med Ctr, Dept Urol, Rochester, NY 14642 USA;",grid.16416.34,"University of Rochester","Rochester","New York","UNITED STATES"
"Tezpur Univ, Dept Phys, Sonitpur 784028, Assam, India;",grid.45982.32,"Tezpur University","Tezpur","","INDIA"
"Harvard Univ, Massachusetts Gen Hosp, Sch Med, Boston, MA USA",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Duke Univ, Dept Civil & Environm Engn, Durham, NC 27708 USA;",grid.26009.3d,"Duke University","Durham","North Carolina","UNITED STATES"
"Univ Rochester, Dept Dermatol, Rochester, NY 14642 USA",grid.16416.34,"University of Rochester","Rochester","New York","UNITED STATES"
"Univ Messina, Dept Human Pathol, Messina, Italy;",grid.10438.3e,"University of Messina","Messina","","ITALY"
"Eindhoven Univ Technol, Dept Chem & Chem Engn, NL-5600 MB Eindhoven, Netherlands;",grid.6852.9,"Eindhoven University of Technology","Eindhoven","Noord-Brabant","NETHERLANDS"
"Univ Toronto, Dept Stat, Toronto, ON M5S 3G3, Canada",grid.17063.33,"University of Toronto","Toronto","Ontario","CANADA"
"Columbia Univ, Dept Earth & Environm Sci, New York, NY USA;",grid.21729.3f,"Columbia University","New York","New York","UNITED STATES"
"Chungnam Natl Univ, Dept Phys, Taejon 305764, South Korea;",grid.254230.2,"Chungnam National University","Daejeon","","SOUTH KOREA"
"Univ Kansas, Dept Geog, Lawrence, KS USA",grid.266515.3,"University of Kansas","Lawrence","Kansas","UNITED STATES"
"Univ Calif Santa Barbara, Dept Chem & Biochem, Santa Barbara, CA 93106 USA;",grid.133342.4,"University of California, Santa Barbara","Santa Barbara","California","UNITED STATES"
"Harvard Univ, Sch Med, Brigham & Womens Hosp, Dept Med, Cambridge, MA 02139 USA",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Boston Univ, Dept Earth Sci, Boston, MA 02215 USA",grid.189504.1,"Boston University","Boston","Massachusetts","UNITED STATES"
"Paul Scherrer Inst, CH-5232 Villigen, Switzerland",grid.5991.4,"Paul Scherrer Institute","Zurich","","SWITZERLAND"
"Univ Tokyo, Dept Appl Phys, Tokyo 1138656, Japan;",grid.26999.3d,"University of Tokyo","Tokyo","","JAPAN"
"Univ Neuchatel, Inst Entreprise, CH-2000 Neuchatel, Switzerland",grid.10711.36,"University of Neuchâtel","Neuchâtel","","SWITZERLAND"
"Sungkyunkwan Univ, Sch Chem Engn, Suwon 16419, South Korea;",grid.264381.a,"Sungkyunkwan University","Seoul","","SOUTH KOREA"
"Univ Florida, Dept Ind & Syst Engn, Gainesville, FL 32611 USA;",grid.15276.37,"University of Florida","Gainesville","Florida","UNITED STATES"
"Emory Univ, Sch Med, Dept Biochem, Natl Ctr Funct Glyc, Atlanta, GA 30322 USA;",grid.189967.8,"Emory University","Atlanta","Georgia","UNITED STATES"
"Villanova Univ, Villanova, PA 19085 USA",grid.267871.d,"Villanova University","Radnor","Pennsylvania","UNITED STATES"
"Kumamoto Univ, Dept Diagnost Radiol, Kumamoto 8608556, Japan;",grid.274841.c,"Kumamoto University","Kumamoto","Kumamoto","JAPAN"
"Univ Calif Santa Barbara, Mat Res Lab, Santa Barbara, CA 93106 USA;",grid.133342.4,"University of California, Santa Barbara","Santa Barbara","California","UNITED STATES"
"Univ Texas Dallas, Dept Mat Sci & Engn, Richardson, TX 75083 USA;",grid.267323.1,"University of Texas at Dallas","Richardson","Texas","UNITED STATES"
"Johns Hopkins Univ, Inst Quantum Matter, Baltimore, MD 21218 USA;",grid.21107.35,"Johns Hopkins University","Baltimore","Maryland","UNITED STATES"
"Kwangwoon Univ, Ulsan Coll, Sch Elect & Elect, Seoul, South Korea;",grid.411202.4,"Kwangwoon University","Seoul","","SOUTH KOREA"
"Univ Calif Berkeley, Dept Elect Engn & Comp Sci, Berkeley, CA 94720 USA",grid.47840.3f,"University of California, Berkeley","Berkeley","California","UNITED STATES"
"Univ Cincinnati, Cincinnati, OH 45221 USA",grid.24827.3b,"University of Cincinnati","Cincinnati","Ohio","UNITED STATES"
"Zhejiang Univ, Coll Elect Engn, Hangzhou 310027, Zhejiang, Peoples R China;",grid.13402.34,"Zhejiang University","Hangzhou","Zhejiang","CHINA"
"Rush Univ, Med Ctr, Dept Cardiovasc Thorac Surg, Chicago, IL 60612 USA;",grid.262743.6,"Rush University","Chicago","Illinois","UNITED STATES"
"Univ Salerno, Dipartimento Matemat & Informat, I-84081 Baronissi, SA, Italy;",grid.11780.3f,"University of Salerno","Fisciano","","ITALY"
"Harvard Univ, Dept Earth & Planetary Sci, Cambridge, MA 02138 USA",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Yale Univ, Dept Med, Sch Med, New Haven, CT 06520 USA",grid.47100.32,"Yale University","New Haven","Connecticut","UNITED STATES"
"Eindhoven Univ Technol, Dept Appl Phys, NL-5600 MB Eindhoven, Netherlands;",grid.6852.9,"Eindhoven University of Technology","Eindhoven","Noord-Brabant","NETHERLANDS"
"Harvard Univ, Dept Chem & Chem Biol, Cambridge, MA 02138 USA",grid.38142.3c,"Harvard University","Cambridge","Massachusetts","UNITED STATES"
"Cornell Univ, Dept Mat Sci & Engn, 327 Bard Hall, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Carnegie Mellon Univ, Sch Comp Sci, Inst Robot, Pittsburgh, PA 15213 USA;",grid.147455.6,"Carnegie Mellon University","Pittsburgh","Pennsylvania","UNITED STATES"
"Columbia Univ, Dept Appl Phys & Appl Math, New York, NY 10027 USA;",grid.21729.3f,"Columbia University","New York","New York","UNITED STATES"
"Peking Univ, Key Lab Phys & Chem Nanodevices, Beijing 100871, Peoples R China;",grid.11135.37,"Peking University","Beijing","Beijing","CHINA"
"Cornell Univ, Cornell Cardiovasc Magnet Resonance Imaging Lab, Dept Radiol, Weill Med Coll, New York, NY 10021 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Tubingen, Inst Angew Phys, D-72076 Tubingen, Germany",grid.10392.39,"University of Tübingen","Tübingen","","GERMANY"
"Cornell Univ, Sch Chem & Biomol Engn, Ithaca, NY USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Minnesota, Coll Food Agr & Nat Resources Sci, Dept Forest Resources, Minneapolis, MN 55455 USA;",grid.17635.36,"University of Minnesota","Minneapolis","Minnesota","UNITED STATES"
"Yale Univ, Dept Phys, New Haven, CT 06520 USA",grid.47100.32,"Yale University","New Haven","Connecticut","UNITED STATES"
"Rice Univ, Dept Elect & Comp Engn, Houston, TX 77005 USA;",grid.21940.3e,"Rice University","Houston","Texas","UNITED STATES"
"Cornell Univ, Sch Civil & Environm Engn, 215A Hollister Hall, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Coll Engn, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Ohio State Univ, Fisher Coll Business, Columbus, OH 43210 USA",grid.261331.4,"Ohio State University","Columbus","Ohio","UNITED STATES"
"Case Western Reserve Univ, Dept Orthopaed, BRB, Cleveland, OH 44106 USA;",grid.67105.35,"Case Western Reserve University","Cleveland","Ohio","UNITED STATES"
"Univ Copenhagen, Copenhagen, Denmark;",grid.5254.6,"University of Copenhagen","Copenhagen","","DENMARK"
"Cornell Univ, Coll Engn, Dept Astron, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Delft Univ Technol, Dept Multi Scale Phys, Delft, Netherlands",grid.5292.c,"Delft University of Technology","Delft","Zuid-Holland","NETHERLANDS"
"Cornell Univ, Dept Biol & Environm Engn, Ithaca, NY USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Iowa, Carver Coll Med, Dept Radiol, Iowa City, IA 52242 USA;",grid.214572.7,"University of Iowa","Iowa City","Iowa","UNITED STATES"
"Cornell Univ, Weill Cornell Med Coll, Div Hematol & Med Oncol, New York, NY USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Dept Mat Sci, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Calif Berkeley, Dept Civil & Environm Engn, Berkeley, CA 94720 USA",grid.47840.3f,"University of California, Berkeley","Berkeley","California","UNITED STATES"
"Cornell Univ, Arecibo Observ, NAIC, Arecibo, PR USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Cornell Univ, Field Microbiol, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"High Point Univ, Dept Chem, High Point, NC 27262 USA;",grid.256969.7,"High Point University","High Point","North Carolina","UNITED STATES"
"Cornell Univ, Dept Earth Atm Sci, Ithaca, NY 14853 USA;",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Nantes, Thorac Inst, INSERM UMR 1097, CNRS UMR 6291, Nantes, France;",grid.4817.a,"University of Nantes","Nantes","","FRANCE"
"Sage Bionetworks, Seattle, WA 98109 USA;",grid.430406.5,"Sage Bionetworks","Seattle","Washington","UNITED STATES"
"Forschungszentrum Julich, JARA Fundamentals Future Informat Technol, D-52425 Julich, Germany;",grid.8385.6,"Forschungszentrum Jülich","Jülich","","GERMANY"
"Swinburne Univ Technol, Hawthorn, Vic 3122, Australia",grid.1027.4,"Swinburne University of Technology","Melbourne","Victoria","AUSTRALIA"
"Cornell Univ, Dept Biol & Environm Engn, Ithaca, NY 14850 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Shihezi Univ, Key Lab Mat Oriented Chem Engn Xinjiang Uygur Aut, Xinjiang 832000, Peoples R China;",grid.411680.a,"Shihezi University","Shihezi","","CHINA"
"Beijing Normal Univ, Appl Opt Beijing Area Major Lab, Beijing 100875, Peoples R China;",grid.20513.35,"Beijing Normal University","Beijing","Beijing","CHINA"
"Cornell Univ, Coll Engn, Sch Operat Res & Informat Engn, Ithaca, NY 14853 USA",grid.5386.8,"Cornell University","Ithaca","New York","UNITED STATES"
"Univ Buenos Aires, Sch Pharm & Biochem, Radioisotope Lab, Buenos Aires, DF, Argentina",grid.7345.5,"University of Buenos Aires","Buenos Aires","","ARGENTINA"
"Princeton Univ, Dept Chem Engn, Princeton, NJ 08544 USA",grid.16750.35,"Princeton University","Princeton","New Jersey","UNITED STATES"
"Univ Coimbra, Ctr Neurosci & Cell Biol, P-3004517 Coimbra, Portugal;",grid.8051.c,"University of Coimbra","Coimbra","","PORTUGAL"
"Univ Padua, Dipartimento Sci Chim, I-35131 Padua, Italy;",grid.5608.b,"University of Padua","Padua","Veneto","ITALY"
"Univ Calif Berkeley, Lawrence Berkeley Natl Lab, Div Mat Sci, Berkeley, CA 94720 USA",grid.47840.3f,"University of California, Berkeley","Berkeley","California","UNITED STATES"
"N Carolina State Univ, Dept Mat Sci & Engn, Raleigh, NC 27695 USA;",grid.40803.3f,"North Carolina State University","Raleigh","North Carolina","UNITED STATES"
