art,per,gname,mname,fname
http://scholars.cornell.edu/individual/UR-417752,http://scholars.cornell.edu/individual/dhb2,Donald,H,Bilderback
http://scholars.cornell.edu/individual/UR-394881,http://scholars.cornell.edu/individual/brk2,Bruce,Raymond,Kusse
http://scholars.cornell.edu/individual/UR-394881,http://scholars.cornell.edu/individual/ces7,Charles,Eugene,Seyler
http://scholars.cornell.edu/individual/UR-12753,http://scholars.cornell.edu/individual/pll3,Philip,Li-Fan,Liu
http://scholars.cornell.edu/individual/UR-418081,http://scholars.cornell.edu/individual/rgh27,Richard,G,Hennig
http://scholars.cornell.edu/individual/UR-418081,http://scholars.cornell.edu/individual/dhw52,Derek,H,Warner
http://scholars.cornell.edu/individual/UR-254936,http://scholars.cornell.edu/individual/lmc19,Lawrence,M,Cathles
http://scholars.cornell.edu/individual/UR-393075,http://scholars.cornell.edu/individual/dhw52,Derek,H,Warner
http://scholars.cornell.edu/individual/UR-360054,http://scholars.cornell.edu/individual/dm24,David,Anthony,Muller
http://scholars.cornell.edu/individual/UR-415927,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-416622,http://scholars.cornell.edu/individual/ml95,Manfred,,Lindau
http://scholars.cornell.edu/individual/UR-416655,http://scholars.cornell.edu/individual/abw35,Aaron,B,Wagner
http://scholars.cornell.edu/individual/UR-439248,http://scholars.cornell.edu/individual/jwt54,Jefferson,William,Tester
http://scholars.cornell.edu/individual/UR-371743,http://scholars.cornell.edu/individual/jtb47,Jonathan,T,Butcher
http://scholars.cornell.edu/individual/UR-454053,http://scholars.cornell.edu/individual/mj495,Muhammad,,Javed
http://scholars.cornell.edu/individual/UR-350885,http://scholars.cornell.edu/individual/lwl3,Leonard,William,Lion
http://scholars.cornell.edu/individual/UR-453933,http://scholars.cornell.edu/individual/vrr2,Vithala,R,Rao
http://scholars.cornell.edu/individual/UR-6043,http://scholars.cornell.edu/individual/jrs5,Jery,Russell,Stedinger
http://scholars.cornell.edu/individual/UR-305219,http://scholars.cornell.edu/individual/dm24,David,Anthony,Muller
http://scholars.cornell.edu/individual/UR-345785,http://scholars.cornell.edu/individual/jwt54,Jefferson,William,Tester
http://scholars.cornell.edu/individual/UR-418433,http://scholars.cornell.edu/individual/ubw1,Ulrich,B,Wiesner
http://scholars.cornell.edu/individual/UR-6996,http://scholars.cornell.edu/individual/lvo2,Levent,V,Orman
http://scholars.cornell.edu/individual/UR-52654,http://scholars.cornell.edu/individual/jtb47,Jonathan,T,Butcher
http://scholars.cornell.edu/individual/UR-171602,http://scholars.cornell.edu/individual/rvl1,Richard,V E,Lovelace
http://scholars.cornell.edu/individual/UR-416736,http://scholars.cornell.edu/individual/epg2,Emmanuel,P,Giannelis
http://scholars.cornell.edu/individual/UR-136053,http://scholars.cornell.edu/individual/rvl1,Richard,V E,Lovelace
http://scholars.cornell.edu/individual/UR-364212,http://scholars.cornell.edu/individual/ces7,Charles,Eugene,Seyler
http://scholars.cornell.edu/individual/UR-448616,http://scholars.cornell.edu/individual/vg77,Vishal,,Gaur
http://scholars.cornell.edu/individual/UR-448616,http://scholars.cornell.edu/individual/yp34,Young-Hoon,,Park
http://scholars.cornell.edu/individual/UR-362146,http://scholars.cornell.edu/individual/mlp4,Mark,Lockwood,Psiaki
http://scholars.cornell.edu/individual/UR-303984,http://scholars.cornell.edu/individual/mdg12,Mircea,Dan,Grigoriu
http://scholars.cornell.edu/individual/UR-366871,http://scholars.cornell.edu/individual/at422,Ao,,Tang
http://scholars.cornell.edu/individual/UR-442922,http://scholars.cornell.edu/individual/rdr82,Richard,Douglas,Robinson
http://scholars.cornell.edu/individual/UR-180624,http://scholars.cornell.edu/individual/dm24,David,Anthony,Muller
http://scholars.cornell.edu/individual/UR-322712,http://scholars.cornell.edu/individual/ylj2,Yong,L,Joo
http://scholars.cornell.edu/individual/UR-364239,http://scholars.cornell.edu/individual/ces7,Charles,Eugene,Seyler
http://scholars.cornell.edu/individual/UR-369705,http://scholars.cornell.edu/individual/sbw11,Stephen,B,Wicker
http://scholars.cornell.edu/individual/UR-6818,http://scholars.cornell.edu/individual/lb244,Lawrence,,Bonassar
http://scholars.cornell.edu/individual/UR-415889,http://scholars.cornell.edu/individual/hc63,Hsiao-Dong,,Chiang
http://scholars.cornell.edu/individual/UR-362687,http://scholars.cornell.edu/individual/sir1,Sidney,Ira,Resnick
http://scholars.cornell.edu/individual/UR-7078,http://scholars.cornell.edu/individual/dm24,David,Anthony,Muller
http://scholars.cornell.edu/individual/UR-448682,http://scholars.cornell.edu/individual/yg33,Yaniv,,Grinstein
http://scholars.cornell.edu/individual/UR-366099,http://scholars.cornell.edu/individual/jrs5,Jery,Russell,Stedinger
http://scholars.cornell.edu/individual/UR-415777,http://scholars.cornell.edu/individual/aba6,Alan,Brad,Anton
http://scholars.cornell.edu/individual/UR-416120,http://scholars.cornell.edu/individual/dpl3,Daniel,Peter,Loucks
http://scholars.cornell.edu/individual/UR-362669,http://scholars.cornell.edu/individual/sir1,Sidney,Ira,Resnick
http://scholars.cornell.edu/individual/UR-352404,http://scholars.cornell.edu/individual/bk88,Brian,,Kirby
http://scholars.cornell.edu/individual/UR-283983,http://scholars.cornell.edu/individual/jre7,James,R,Engstrom
http://scholars.cornell.edu/individual/UR-417477,http://scholars.cornell.edu/individual/mgs22,Michael,G,Spencer
http://scholars.cornell.edu/individual/UR-416805,http://scholars.cornell.edu/individual/sbp2,Stephen,Bailey,Pope
http://scholars.cornell.edu/individual/UR-415240,http://scholars.cornell.edu/individual/sd386,Susan,,Daniel
http://scholars.cornell.edu/individual/UR-250388,http://scholars.cornell.edu/individual/ldb7,Larry,Douglas,Brown
http://scholars.cornell.edu/individual/UR-416962,http://scholars.cornell.edu/individual/apr5,Anthony,P,Reeves
http://scholars.cornell.edu/individual/UR-319492,http://scholars.cornell.edu/individual/dlh37,David,Lee,Hysell
http://scholars.cornell.edu/individual/UR-364228,http://scholars.cornell.edu/individual/ces7,Charles,Eugene,Seyler
http://scholars.cornell.edu/individual/UR-260988,http://scholars.cornell.edu/individual/apr5,Anthony,P,Reeves
http://scholars.cornell.edu/individual/UR-417252,http://scholars.cornell.edu/individual/lkn3,Linda,K,Nozick
http://scholars.cornell.edu/individual/UR-417252,http://scholars.cornell.edu/individual/nx22,Ningxiong,,Xu
http://scholars.cornell.edu/individual/UR-253099,http://scholars.cornell.edu/individual/crp10,Clifford,Raymond,Pollock
http://scholars.cornell.edu/individual/UR-418340,http://scholars.cornell.edu/individual/deh262,Damian,E,Helbling
http://scholars.cornell.edu/individual/UR-271836,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-452493,http://scholars.cornell.edu/individual/vg77,Vishal,,Gaur
http://scholars.cornell.edu/individual/UR-99159,http://scholars.cornell.edu/individual/cf99,Claudia,,Fischbach
http://scholars.cornell.edu/individual/UR-65535,http://scholars.cornell.edu/individual/cjf76,Craig,James,Fennie
http://scholars.cornell.edu/individual/UR-416353,http://scholars.cornell.edu/individual/cko3,Christopher,Kemper,Ober
http://scholars.cornell.edu/individual/UR-363069,http://scholars.cornell.edu/individual/dr24,David,,Ruppert
http://scholars.cornell.edu/individual/UR-362479,http://scholars.cornell.edu/individual/apr5,Anthony,P,Reeves
http://scholars.cornell.edu/individual/UR-361930,http://scholars.cornell.edu/individual/sbp2,Stephen,Bailey,Pope
http://scholars.cornell.edu/individual/UR-362664,http://scholars.cornell.edu/individual/sir1,Sidney,Ira,Resnick
http://scholars.cornell.edu/individual/UR-443035,http://scholars.cornell.edu/individual/yc2272,Yudong,,Chen
http://scholars.cornell.edu/individual/UR-287913,http://scholars.cornell.edu/individual/mls50,Michael,Louis,Shuler
http://scholars.cornell.edu/individual/UR-15792,http://scholars.cornell.edu/individual/mls50,Michael,Louis,Shuler
http://scholars.cornell.edu/individual/UR-448850,http://scholars.cornell.edu/individual/raj15,Robert,A,Jarrow
http://scholars.cornell.edu/individual/UR-339544,http://scholars.cornell.edu/individual/fww1,Frank,William,Wise
http://scholars.cornell.edu/individual/UR-455822,http://scholars.cornell.edu/individual/jpj25,Justin,P,Johnson
http://scholars.cornell.edu/individual/UR-329758,http://scholars.cornell.edu/individual/ch45,Chung-Yuen,,Hui
http://scholars.cornell.edu/individual/UR-332101,http://scholars.cornell.edu/individual/dlk15,Donald,L,Koch
http://scholars.cornell.edu/individual/UR-416689,http://scholars.cornell.edu/individual/tc345,Tsuhan,,Chen
http://scholars.cornell.edu/individual/UR-416025,http://scholars.cornell.edu/individual/tmd10,Thomas,Michael,Duncan
http://scholars.cornell.edu/individual/UR-369174,http://scholars.cornell.edu/individual/zw16,Zellman,,Warhaft
http://scholars.cornell.edu/individual/UR-6834,http://scholars.cornell.edu/individual/lb244,Lawrence,,Bonassar
http://scholars.cornell.edu/individual/UR-415967,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-299448,http://scholars.cornell.edu/individual/ads10,Abraham,Duncan,Stroock
http://scholars.cornell.edu/individual/UR-367732,http://scholars.cornell.edu/individual/lt35,Lang,,Tong
http://scholars.cornell.edu/individual/UR-416060,http://scholars.cornell.edu/individual/jre7,James,R,Engstrom
http://scholars.cornell.edu/individual/UR-284093,http://scholars.cornell.edu/individual/jre7,James,R,Engstrom
http://scholars.cornell.edu/individual/UR-74894,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-309989,http://scholars.cornell.edu/individual/dah5,David,A,Hammer
http://scholars.cornell.edu/individual/UR-345696,http://scholars.cornell.edu/individual/asl55,Adrian,S,Lewis
http://scholars.cornell.edu/individual/UR-428177,http://scholars.cornell.edu/individual/fww1,Frank,William,Wise
http://scholars.cornell.edu/individual/UR-416317,http://scholars.cornell.edu/individual/cko3,Christopher,Kemper,Ober
http://scholars.cornell.edu/individual/UR-363160,http://scholars.cornell.edu/individual/ubw1,Ulrich,B,Wiesner
http://scholars.cornell.edu/individual/UR-178232,http://scholars.cornell.edu/individual/dm24,David,Anthony,Muller
http://scholars.cornell.edu/individual/UR-364781,http://scholars.cornell.edu/individual/mls50,Michael,Louis,Shuler
http://scholars.cornell.edu/individual/UR-197005,http://scholars.cornell.edu/individual/ml95,Manfred,,Lindau
http://scholars.cornell.edu/individual/UR-278336,http://scholars.cornell.edu/individual/rd32,Rudiger,,Dieckmann
http://scholars.cornell.edu/individual/UR-52656,http://scholars.cornell.edu/individual/jtb47,Jonathan,T,Butcher
http://scholars.cornell.edu/individual/UR-9471,http://scholars.cornell.edu/individual/jdv27,Jeffrey,D,Varner
http://scholars.cornell.edu/individual/UR-74980,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-299302,http://scholars.cornell.edu/individual/epg2,Emmanuel,P,Giannelis
http://scholars.cornell.edu/individual/UR-396141,http://scholars.cornell.edu/individual/rb737,Rebecca,J,Barthelmie
http://scholars.cornell.edu/individual/UR-254929,http://scholars.cornell.edu/individual/lmc19,Lawrence,M,Cathles
http://scholars.cornell.edu/individual/UR-350896,http://scholars.cornell.edu/individual/lwl3,Leonard,William,Lion
http://scholars.cornell.edu/individual/UR-278804,http://scholars.cornell.edu/individual/eld26,Eve,Lorraine,Donnelly
http://scholars.cornell.edu/individual/UR-239826,http://scholars.cornell.edu/individual/dm24,David,Anthony,Muller
http://scholars.cornell.edu/individual/UR-369702,http://scholars.cornell.edu/individual/sbw11,Stephen,B,Wicker
http://scholars.cornell.edu/individual/UR-441377,http://scholars.cornell.edu/individual/na424,Nelly,,Andarawis-Puri
http://scholars.cornell.edu/individual/UR-141718,http://scholars.cornell.edu/individual/th358,Tobias,,Hanrath
http://scholars.cornell.edu/individual/UR-395852,http://scholars.cornell.edu/individual/dj326,Debdeep,,Jena
http://scholars.cornell.edu/individual/UR-417239,http://scholars.cornell.edu/individual/mls50,Michael,Louis,Shuler
http://scholars.cornell.edu/individual/UR-417239,http://scholars.cornell.edu/individual/mbe2,Mandy,Brigitte,Esch
http://scholars.cornell.edu/individual/UR-391473,http://scholars.cornell.edu/individual/cko3,Christopher,Kemper,Ober
http://scholars.cornell.edu/individual/UR-359441,http://scholars.cornell.edu/individual/mpm4,Matthew,Peter,Miller
http://scholars.cornell.edu/individual/UR-389644,http://scholars.cornell.edu/individual/tc345,Tsuhan,,Chen
http://scholars.cornell.edu/individual/UR-254926,http://scholars.cornell.edu/individual/lmc19,Lawrence,M,Cathles
http://scholars.cornell.edu/individual/UR-20483,http://scholars.cornell.edu/individual/ces7,Charles,Eugene,Seyler
http://scholars.cornell.edu/individual/UR-453909,http://scholars.cornell.edu/individual/vrr2,Vithala,R,Rao
http://scholars.cornell.edu/individual/UR-362302,http://scholars.cornell.edu/individual/rhr2,Richard,Herbert,Rand
http://scholars.cornell.edu/individual/UR-106988,http://scholars.cornell.edu/individual/dm24,David,Anthony,Muller
http://scholars.cornell.edu/individual/UR-74981,http://scholars.cornell.edu/individual/hgc1,Harold,G,Craighead
http://scholars.cornell.edu/individual/UR-361962,http://scholars.cornell.edu/individual/sbp2,Stephen,Bailey,Pope
http://scholars.cornell.edu/individual/UR-415206,http://scholars.cornell.edu/individual/ylj2,Yong,L,Joo
http://scholars.cornell.edu/individual/UR-417180,http://scholars.cornell.edu/individual/dbw59,Dawn,B,Woodard
http://scholars.cornell.edu/individual/UR-299364,http://scholars.cornell.edu/individual/epg2,Emmanuel,P,Giannelis
http://scholars.cornell.edu/individual/UR-299364,http://scholars.cornell.edu/individual/mot1,Michael,Olgar,Thompson
http://scholars.cornell.edu/individual/UR-134433,http://scholars.cornell.edu/individual/jmg18,James,Michael,Gossett
http://scholars.cornell.edu/individual/UR-159555,http://scholars.cornell.edu/individual/ubw1,Ulrich,B,Wiesner
http://scholars.cornell.edu/individual/UR-389605,http://scholars.cornell.edu/individual/mc288,Mark,,Campbell
http://scholars.cornell.edu/individual/UR-453860,http://scholars.cornell.edu/individual/mwn2,Mark,W,Nelson
http://scholars.cornell.edu/individual/UR-250628,http://scholars.cornell.edu/individual/ldb7,Larry,Douglas,Brown
http://scholars.cornell.edu/individual/UR-416141,http://scholars.cornell.edu/individual/nmm63,Natalie,M,Mahowald
http://scholars.cornell.edu/individual/UR-6050,http://scholars.cornell.edu/individual/cx10,Chunhui,,Xu
http://scholars.cornell.edu/individual/UR-440828,http://scholars.cornell.edu/individual/fww1,Frank,William,Wise
http://scholars.cornell.edu/individual/UR-226007,http://scholars.cornell.edu/individual/mck13,Michael,Charles,Kelley
http://scholars.cornell.edu/individual/UR-417754,http://scholars.cornell.edu/individual/dhb2,Donald,H,Bilderback
http://scholars.cornell.edu/individual/UR-287909,http://scholars.cornell.edu/individual/mls50,Michael,Louis,Shuler
http://scholars.cornell.edu/individual/UR-416354,http://scholars.cornell.edu/individual/cko3,Christopher,Kemper,Ober
http://scholars.cornell.edu/individual/UR-225954,http://scholars.cornell.edu/individual/mck13,Michael,Charles,Kelley
http://scholars.cornell.edu/individual/UR-236203,http://scholars.cornell.edu/individual/am699,Alyosha,Christopher,Molnar
http://scholars.cornell.edu/individual/UR-303990,http://scholars.cornell.edu/individual/mdg12,Mircea,Dan,Grigoriu
http://scholars.cornell.edu/individual/UR-235683,http://scholars.cornell.edu/individual/rwa1,Richard,Waldron,Allmendinger
http://scholars.cornell.edu/individual/UR-361950,http://scholars.cornell.edu/individual/sbp2,Stephen,Bailey,Pope
http://scholars.cornell.edu/individual/UR-141700,http://scholars.cornell.edu/individual/th358,Tobias,,Hanrath
